"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Ontology"
"GO:0035307","positive regulation of protein dephosphorylation","1/389","33/12185",0.657718927674482,0.999999643551509,0.860438548112651,"CDCA2",1,"BP"
"GO:0042551","neuron maturation","1/389","33/12185",0.657718927674482,0.999999643551509,0.860438548112651,"SCLT1",1,"BP"
"GO:0045943","positive regulation of transcription by RNA polymerase I","1/389","33/12185",0.657718927674482,0.999999643551509,0.860438548112651,"DEK",1,"BP"
"GO:0090311","regulation of protein deacetylation","1/389","33/12185",0.657718927674482,0.999999643551509,0.860438548112651,"SUV39H1",1,"BP"
"GO:0097345","mitochondrial outer membrane permeabilization","1/389","33/12185",0.657718927674482,0.999999643551509,0.860438548112651,"BBC3",1,"BP"
"GO:1901861","regulation of muscle tissue development","1/389","33/12185",0.657718927674482,0.999999643551509,0.860438548112651,"CENPF",1,"BP"
"GO:1902930","regulation of alcohol biosynthetic process","1/389","33/12185",0.657718927674482,0.999999643551509,0.860438548112651,"ERLIN1",1,"BP"
"GO:1990000","amyloid fibril formation","1/389","33/12185",0.657718927674482,0.999999643551509,0.860438548112651,"MDM2",1,"BP"
"GO:2000378","negative regulation of reactive oxygen species metabolic process","1/389","33/12185",0.657718927674482,0.999999643551509,0.860438548112651,"BRCA1",1,"BP"
"GO:1903008","organelle disassembly","4/389","140/12185",0.658021749531242,0.999999643551509,0.860438548112651,"CDK1/VRK1/AURKA/SPATA18",4,"BP"
"GO:0016239","positive regulation of macroautophagy","2/389","70/12185",0.65943879492928,0.999999643551509,0.860438548112651,"SESN2/ELAPOR1",2,"BP"
"GO:0021766","hippocampus development","2/389","70/12185",0.65943879492928,0.999999643551509,0.860438548112651,"KIF14/EZH2",2,"BP"
"GO:0031397","negative regulation of protein ubiquitination","2/389","70/12185",0.65943879492928,0.999999643551509,0.860438548112651,"MAD2L1/FBXO5",2,"BP"
"GO:0060260","regulation of transcription initiation by RNA polymerase II","2/389","70/12185",0.65943879492928,0.999999643551509,0.860438548112651,"HMGB1/MDC1",2,"BP"
"GO:0071230","cellular response to amino acid stimulus","2/389","70/12185",0.65943879492928,0.999999643551509,0.860438548112651,"SESN2/DNMT1",2,"BP"
"GO:1902652","secondary alcohol metabolic process","3/389","106/12185",0.662685504424695,0.999999643551509,0.860438548112651,"LBR/ERLIN1/FDXR",3,"BP"
"GO:0050673","epithelial cell proliferation","9/389","311/12185",0.6654977809246,0.999999643551509,0.860438548112651,"IQGAP3/SAAL1/NEAT1/HMGB1/BRCA2/UHRF1/HMGB2/CDKN1A/NRARP",9,"BP"
"GO:0019058","viral life cycle","7/389","244/12185",0.66630893771104,0.999999643551509,0.860438548112651,"CDK1/TRIM22/HMGB1/TOP2A/KPNA2/TRIM59/DEK",7,"BP"
"GO:0035282","segmentation","2/389","71/12185",0.667062491751406,0.999999643551509,0.860438548112651,"XRCC2/NRARP",2,"BP"
"GO:1903707","negative regulation of hemopoiesis","2/389","71/12185",0.667062491751406,0.999999643551509,0.860438548112651,"HMGB1/NRARP",2,"BP"
"GO:0002534","cytokine production involved in inflammatory response","1/389","34/12185",0.668675752652644,0.999999643551509,0.860438548112651,"EZH2",1,"BP"
"GO:0006040","amino sugar metabolic process","1/389","34/12185",0.668675752652644,0.999999643551509,0.860438548112651,"GNPNAT1",1,"BP"
"GO:0032722","positive regulation of chemokine production","1/389","34/12185",0.668675752652644,0.999999643551509,0.860438548112651,"HMGB1",1,"BP"
"GO:0046622","positive regulation of organ growth","1/389","34/12185",0.668675752652644,0.999999643551509,0.860438548112651,"CDK1",1,"BP"
"GO:0051204","protein insertion into mitochondrial membrane","1/389","34/12185",0.668675752652644,0.999999643551509,0.860438548112651,"BBC3",1,"BP"
"GO:0051932","synaptic transmission, GABAergic","1/389","34/12185",0.668675752652644,0.999999643551509,0.860438548112651,"EZH2",1,"BP"
"GO:1900015","regulation of cytokine production involved in inflammatory response","1/389","34/12185",0.668675752652644,0.999999643551509,0.860438548112651,"EZH2",1,"BP"
"GO:0002700","regulation of production of molecular mediator of immune response","3/389","107/12185",0.668908290602103,0.999999643551509,0.860438548112651,"ATAD5/MSH2/NSD2",3,"BP"
"GO:0006403","RNA localization","5/389","177/12185",0.67126274064359,0.999999643551509,0.860438548112651,"NDC1/NUP107/NUP35/SLBP/NUP205",5,"BP"
"GO:0071417","cellular response to organonitrogen compound","14/389","479/12185",0.671773355220844,0.999999643551509,0.860438548112651,"SESN2/CHEK1/TIMELESS/MDM2/RAD51/BLM/SHMT1/CDC6/BRCA1/BRIP1/DNMT1/RANGAP1/CCNA2/EZH2",14,"BP"
"GO:0070201","regulation of establishment of protein localization","12/389","413/12185",0.672537265600142,0.999999643551509,0.860438548112651,"CDK1/KIF20B/SVIP/MDM2/CENPJ/BBC3/PLA2G6/RANGAP1/ECT2/NSD2/CEP135/ANP32B",12,"BP"
"GO:0062014","negative regulation of small molecule metabolic process","2/389","72/12185",0.674548068742548,0.999999643551509,0.860438548112651,"ERLIN1/BRCA1",2,"BP"
"GO:0001101","response to acid chemical","3/389","108/12185",0.675046944361026,0.999999643551509,0.860438548112651,"SESN2/DNMT1/PCNA",3,"BP"
"GO:0016125","sterol metabolic process","3/389","108/12185",0.675046944361026,0.999999643551509,0.860438548112651,"LBR/ERLIN1/FDXR",3,"BP"
"GO:0051092","positive regulation of NF-kappaB transcription factor activity","3/389","108/12185",0.675046944361026,0.999999643551509,0.860438548112651,"RTKN2/TRIM22/EDA2R",3,"BP"
"GO:1902532","negative regulation of intracellular signal transduction","13/389","447/12185",0.675118815406397,0.999999643551509,0.860438548112651,"STMN1/SESN2/RTKN2/HELLS/DDIAS/FOXM1/MDM2/CIT/ATAD5/TNFAIP8L1/TRIM59/PBK/RRM2B",13,"BP"
"GO:0045862","positive regulation of proteolysis","8/389","280/12185",0.675303555801919,0.999999643551509,0.860438548112651,"CDC20/MDM2/HMGB1/PLK1/BBC3/AURKA/CASP8AP2/ANP32B",8,"BP"
"GO:0097191","extrinsic apoptotic signaling pathway","5/389","178/12185",0.676074760790291,0.999999643551509,0.860438548112651,"BRCA1/HMGB2/CASP8AP2/TNFRSF10B/TNFRSF10C",5,"BP"
"GO:2001233","regulation of apoptotic signaling pathway","9/389","314/12185",0.676553317295236,0.999999643551509,0.860438548112651,"RTKN2/HELLS/DDIAS/MDM2/ATAD5/BRCA1/BBC3/HMGB2/RRM2B",9,"BP"
"GO:0010799","regulation of peptidyl-threonine phosphorylation","1/389","35/12185",0.679282709464274,0.999999643551509,0.860438548112651,"PLK1",1,"BP"
"GO:0014037","Schwann cell differentiation","1/389","35/12185",0.679282709464274,0.999999643551509,0.860438548112651,"CDK1",1,"BP"
"GO:0031112","positive regulation of microtubule polymerization or depolymerization","1/389","35/12185",0.679282709464274,0.999999643551509,0.860438548112651,"PSRC1",1,"BP"
"GO:0032330","regulation of chondrocyte differentiation","1/389","35/12185",0.679282709464274,0.999999643551509,0.860438548112651,"RFLNB",1,"BP"
"GO:1903749","positive regulation of establishment of protein localization to mitochondrion","1/389","35/12185",0.679282709464274,0.999999643551509,0.860438548112651,"BBC3",1,"BP"
"GO:0001838","embryonic epithelial tube formation","3/389","109/12185",0.681101518796389,0.999999643551509,0.860438548112651,"STIL/KIF20B/MTHFD1",3,"BP"
"GO:0014812","muscle cell migration","2/389","73/12185",0.68189655018719,0.999999643551509,0.860438548112651,"NET1/MDM2",2,"BP"
"GO:0072001","renal system development","7/389","248/12185",0.682750059703685,0.999999643551509,0.860438548112651,"IFT25/CENPF/HELLS/NUP107/EZH2/RRM2B/CNTRL",7,"BP"
"GO:0032872","regulation of stress-activated MAPK cascade","4/389","145/12185",0.684837447141682,0.999999643551509,0.860438548112651,"FOXM1/HMGB1/PBK/EDA2R",4,"BP"
"GO:0042594","response to starvation","5/389","180/12185",0.685558202933317,0.999999643551509,0.860438548112651,"SESN2/ELAPOR1/CDKN1A/UPP1/SUV39H1",5,"BP"
"GO:0071466","cellular response to xenobiotic stimulus","3/389","110/12185",0.687072115679124,0.999999643551509,0.860438548112651,"PCNA/E2F1/MCM7",3,"BP"
"GO:0015914","phospholipid transport","2/389","74/12185",0.689109035716354,0.999999643551509,0.860438548112651,"ATP8B3/XKR5",2,"BP"
"GO:0043648","dicarboxylic acid metabolic process","2/389","74/12185",0.689109035716354,0.999999643551509,0.860438548112651,"MTHFD1/SHMT1",2,"BP"
"GO:1903038","negative regulation of leukocyte cell-cell adhesion","2/389","74/12185",0.689109035716354,0.999999643551509,0.860438548112651,"HMGB1/NRARP",2,"BP"
"GO:0000460","maturation of 5.8S rRNA","1/389","36/12185",0.689550942058381,0.999999643551509,0.860438548112651,"EXOSC8",1,"BP"
"GO:0003203","endocardial cushion morphogenesis","1/389","36/12185",0.689550942058381,0.999999643551509,0.860438548112651,"MDM2",1,"BP"
"GO:0009225","nucleotide-sugar metabolic process","1/389","36/12185",0.689550942058381,0.999999643551509,0.860438548112651,"GNPNAT1",1,"BP"
"GO:0009395","phospholipid catabolic process","1/389","36/12185",0.689550942058381,0.999999643551509,0.860438548112651,"PLA2G6",1,"BP"
"GO:0021587","cerebellum morphogenesis","1/389","36/12185",0.689550942058381,0.999999643551509,0.860438548112651,"KIF14",1,"BP"
"GO:0031641","regulation of myelination","1/389","36/12185",0.689550942058381,0.999999643551509,0.860438548112651,"KIF14",1,"BP"
"GO:0032881","regulation of polysaccharide metabolic process","1/389","36/12185",0.689550942058381,0.999999643551509,0.860438548112651,"PASK",1,"BP"
"GO:0038093","Fc receptor signaling pathway","1/389","36/12185",0.689550942058381,0.999999643551509,0.860438548112651,"PLA2G6",1,"BP"
"GO:0043124","negative regulation of canonical NF-kappaB signal transduction","1/389","36/12185",0.689550942058381,0.999999643551509,0.860438548112651,"TRIM59",1,"BP"
"GO:0043666","regulation of phosphoprotein phosphatase activity","1/389","36/12185",0.689550942058381,0.999999643551509,0.860438548112651,"MASTL",1,"BP"
"GO:0048538","thymus development","1/389","36/12185",0.689550942058381,0.999999643551509,0.860438548112651,"CCNB2",1,"BP"
"GO:0048662","negative regulation of smooth muscle cell proliferation","1/389","36/12185",0.689550942058381,0.999999643551509,0.860438548112651,"CDKN1A",1,"BP"
"GO:1902110","positive regulation of mitochondrial membrane permeability involved in apoptotic process","1/389","36/12185",0.689550942058381,0.999999643551509,0.860438548112651,"BBC3",1,"BP"
"GO:0043547","positive regulation of GTPase activity","5/389","182/12185",0.694853193135539,0.999999643551509,0.860438548112651,"NET1/ARHGAP11A/RANGAP1/ECT2/EZH2",5,"BP"
"GO:0030216","keratinocyte differentiation","2/389","75/12185",0.696186694479473,0.999999643551509,0.860438548112651,"CDKN1A/EZH2",2,"BP"
"GO:0003231","cardiac ventricle development","3/389","112/12185",0.698762014874058,0.999999643551509,0.860438548112651,"MDM2/NSD2/CNTRL",3,"BP"
"GO:0031214","biomineral tissue development","3/389","112/12185",0.698762014874058,0.999999643551509,0.860438548112651,"RFLNB/FBXO5/SNX10",3,"BP"
"GO:0002066","columnar/cuboidal epithelial cell development","1/389","37/12185",0.699491240316615,0.999999643551509,0.860438548112651,"CDKN1A",1,"BP"
"GO:0009126","purine nucleoside monophosphate metabolic process","1/389","37/12185",0.699491240316615,0.999999643551509,0.860438548112651,"DCK",1,"BP"
"GO:0032732","positive regulation of interleukin-1 production","1/389","37/12185",0.699491240316615,0.999999643551509,0.860438548112651,"HMGB1",1,"BP"
"GO:0042181","ketone biosynthetic process","1/389","37/12185",0.699491240316615,0.999999643551509,0.860438548112651,"FDXR",1,"BP"
"GO:0045646","regulation of erythrocyte differentiation","1/389","37/12185",0.699491240316615,0.999999643551509,0.860438548112651,"HMGB2",1,"BP"
"GO:0071677","positive regulation of mononuclear cell migration","1/389","37/12185",0.699491240316615,0.999999643551509,0.860438548112651,"HMGB1",1,"BP"
"GO:0090151","establishment of protein localization to mitochondrial membrane","1/389","37/12185",0.699491240316615,0.999999643551509,0.860438548112651,"BBC3",1,"BP"
"GO:0090199","regulation of release of cytochrome c from mitochondria","1/389","37/12185",0.699491240316615,0.999999643551509,0.860438548112651,"BBC3",1,"BP"
"GO:0097178","ruffle assembly","1/389","37/12185",0.699491240316615,0.999999643551509,0.860438548112651,"SNX10",1,"BP"
"GO:0070302","regulation of stress-activated protein kinase signaling cascade","4/389","148/12185",0.700202888042943,0.999999643551509,0.860438548112651,"FOXM1/HMGB1/PBK/EDA2R",4,"BP"
"GO:0010038","response to metal ion","7/389","253/12185",0.702569445865958,0.999999643551509,0.860438548112651,"CDK1/TESMIN/MDM2/DTYMK/PCNA/ECT2/NUDT1",7,"BP"
"GO:0021549","cerebellum development","2/389","76/12185",0.703130759609926,0.999999643551509,0.860438548112651,"KIF14/EZH2",2,"BP"
"GO:0071229","cellular response to acid chemical","2/389","76/12185",0.703130759609926,0.999999643551509,0.860438548112651,"SESN2/DNMT1",2,"BP"
"GO:2001237","negative regulation of extrinsic apoptotic signaling pathway","2/389","76/12185",0.703130759609926,0.999999643551509,0.860438548112651,"BRCA1/HMGB2",2,"BP"
"GO:0002183","cytoplasmic translational initiation","1/389","38/12185",0.709114051274537,0.999999643551509,0.860438548112651,"SLBP",1,"BP"
"GO:0005978","glycogen biosynthetic process","1/389","38/12185",0.709114051274537,0.999999643551509,0.860438548112651,"PASK",1,"BP"
"GO:0009250","glucan biosynthetic process","1/389","38/12185",0.709114051274537,0.999999643551509,0.860438548112651,"PASK",1,"BP"
"GO:0021575","hindbrain morphogenesis","1/389","38/12185",0.709114051274537,0.999999643551509,0.860438548112651,"KIF14",1,"BP"
"GO:0045744","negative regulation of G protein-coupled receptor signaling pathway","1/389","38/12185",0.709114051274537,0.999999643551509,0.860438548112651,"STMN1",1,"BP"
"GO:0046637","regulation of alpha-beta T cell differentiation","1/389","38/12185",0.709114051274537,0.999999643551509,0.860438548112651,"HMGB1",1,"BP"
"GO:0070169","positive regulation of biomineral tissue development","1/389","38/12185",0.709114051274537,0.999999643551509,0.860438548112651,"FBXO5",1,"BP"
"GO:0072348","sulfur compound transport","1/389","38/12185",0.709114051274537,0.999999643551509,0.860438548112651,"RACGAP1",1,"BP"
"GO:0089718","amino acid import across plasma membrane","1/389","38/12185",0.709114051274537,0.999999643551509,0.860438548112651,"ARL6IP1",1,"BP"
"GO:1902686","mitochondrial outer membrane permeabilization involved in programmed cell death","1/389","38/12185",0.709114051274537,0.999999643551509,0.860438548112651,"BBC3",1,"BP"
"GO:2000107","negative regulation of leukocyte apoptotic process","1/389","38/12185",0.709114051274537,0.999999643551509,0.860438548112651,"AURKB",1,"BP"
"GO:2000142","regulation of DNA-templated transcription initiation","2/389","77/12185",0.709942522971499,0.999999643551509,0.860438548112651,"HMGB1/MDC1",2,"BP"
"GO:0043467","regulation of generation of precursor metabolites and energy","3/389","114/12185",0.710118352142197,0.999999643551509,0.860438548112651,"CDK1/PASK/CCNB1",3,"BP"
"GO:0051348","negative regulation of transferase activity","5/389","186/12185",0.712874507319319,0.999999643551509,0.860438548112651,"PIF1/PLK1/MAD2L1/CDKN1A/FBXO5",5,"BP"
"GO:0019827","stem cell population maintenance","4/389","151/12185",0.715023835209782,0.999999643551509,0.860438548112651,"ASPM/FANCD2/FANCC/PHF19",4,"BP"
"GO:0051168","nuclear export","4/389","151/12185",0.715023835209782,0.999999643551509,0.860438548112651,"NUP107/MDM2/RANGAP1/ANP32B",4,"BP"
"GO:0002252","immune effector process","9/389","325/12185",0.715174326364509,0.999999643551509,0.860438548112651,"EXO1/UNG/HMGB1/ATAD5/MSH2/PLA2G6/NSD2/TUBB/TUBB4B",9,"BP"
"GO:0006753","nucleoside phosphate metabolic process","12/389","427/12185",0.715840783582751,0.999999643551509,0.860438548112651,"RRM1/UNG/MTHFD1/DUT/SHMT1/TK1/RRM2/DTYMK/MBD4/DCK/UPP1/RRM2B",12,"BP"
"GO:0001906","cell killing","2/389","78/12185",0.716623330173563,0.999999643551509,0.860438548112651,"TUBB/TUBB4B",2,"BP"
"GO:0033209","tumor necrosis factor-mediated signaling pathway","2/389","78/12185",0.716623330173563,0.999999643551509,0.860438548112651,"TRAIP/EDA2R",2,"BP"
"GO:0051492","regulation of stress fiber assembly","2/389","78/12185",0.716623330173563,0.999999643551509,0.860438548112651,"STMN1/SYNPO2L",2,"BP"
"GO:0035306","positive regulation of dephosphorylation","1/389","39/12185",0.718429489988146,0.999999643551509,0.860438548112651,"CDCA2",1,"BP"
"GO:0043616","keratinocyte proliferation","1/389","39/12185",0.718429489988146,0.999999643551509,0.860438548112651,"CDKN1A",1,"BP"
"GO:0045604","regulation of epidermal cell differentiation","1/389","39/12185",0.718429489988146,0.999999643551509,0.860438548112651,"EZH2",1,"BP"
"GO:0046503","glycerolipid catabolic process","1/389","39/12185",0.718429489988146,0.999999643551509,0.860438548112651,"PLA2G6",1,"BP"
"GO:0072595","maintenance of protein localization in organelle","1/389","39/12185",0.718429489988146,0.999999643551509,0.860438548112651,"RANGAP1",1,"BP"
"GO:1903573","negative regulation of response to endoplasmic reticulum stress","1/389","39/12185",0.718429489988146,0.999999643551509,0.860438548112651,"SVIP",1,"BP"
"GO:0043123","positive regulation of canonical NF-kappaB signal transduction","4/389","152/12185",0.719843322812544,0.999999643551509,0.860438548112651,"TRIM22/ECT2/TNFRSF10B/EDA2R",4,"BP"
"GO:0051701","biological process involved in interaction with host","4/389","152/12185",0.719843322812544,0.999999643551509,0.860438548112651,"CDK1/TRIM22/HMGB1/TRIM59",4,"BP"
"GO:0032984","protein-containing complex disassembly","6/389","223/12185",0.720897395531721,0.999999643551509,0.860438548112651,"STMN1/KIF2C/KIF18A/KIF18B/TPX2/KIF24",6,"BP"
"GO:0035264","multicellular organism growth","3/389","116/12185",0.721143488949114,0.999999643551509,0.860438548112651,"STIL/XRCC2/RMI1",3,"BP"
"GO:1903321","negative regulation of protein modification by small protein conjugation or removal","2/389","79/12185",0.723174575843223,0.999999643551509,0.860438548112651,"MAD2L1/FBXO5",2,"BP"
"GO:1990748","cellular detoxification","2/389","79/12185",0.723174575843223,0.999999643551509,0.860438548112651,"SESN2/FANCC",2,"BP"
"GO:0022411","cellular component disassembly","12/389","430/12185",0.724637661740643,0.999999643551509,0.860438548112651,"STMN1/KIF2C/CDK1/KIF18A/VRK1/PLK1/TOP2A/KIF18B/TPX2/AURKA/SPATA18/KIF24",12,"BP"
"GO:0045732","positive regulation of protein catabolic process","5/389","189/12185",0.725891276664415,0.999999643551509,0.860438548112651,"CDC20/DTL/MDM2/PLK1/AURKA",5,"BP"
"GO:0052548","regulation of endopeptidase activity","5/389","189/12185",0.725891276664415,0.999999643551509,0.860438548112651,"HMGB1/ARL6IP1/BBC3/CASP8AP2/ANP32B",5,"BP"
"GO:0001935","endothelial cell proliferation","3/389","117/12185",0.726532758546754,0.999999643551509,0.860438548112651,"HMGB1/HMGB2/NRARP",3,"BP"
"GO:0051147","regulation of muscle cell differentiation","3/389","117/12185",0.726532758546754,0.999999643551509,0.860438548112651,"MDM2/DNMT1/EZH2",3,"BP"
"GO:0001541","ovarian follicle development","1/389","40/12185",0.727447350056861,0.999999643551509,0.860438548112651,"FANCG",1,"BP"
"GO:0009066","aspartate family amino acid metabolic process","1/389","40/12185",0.727447350056861,0.999999643551509,0.860438548112651,"MTHFD1",1,"BP"
"GO:0014888","striated muscle adaptation","1/389","40/12185",0.727447350056861,0.999999643551509,0.860438548112651,"EZH2",1,"BP"
"GO:0035329","hippo signaling","1/389","40/12185",0.727447350056861,0.999999643551509,0.860438548112651,"CIT",1,"BP"
"GO:0035794","positive regulation of mitochondrial membrane permeability","1/389","40/12185",0.727447350056861,0.999999643551509,0.860438548112651,"BBC3",1,"BP"
"GO:0043154","negative regulation of cysteine-type endopeptidase activity involved in apoptotic process","1/389","40/12185",0.727447350056861,0.999999643551509,0.860438548112651,"ARL6IP1",1,"BP"
"GO:0043525","positive regulation of neuron apoptotic process","1/389","40/12185",0.727447350056861,0.999999643551509,0.860438548112651,"MYBL2",1,"BP"
"GO:0071364","cellular response to epidermal growth factor stimulus","1/389","40/12185",0.727447350056861,0.999999643551509,0.860438548112651,"KNSTRN",1,"BP"
"GO:1902108","regulation of mitochondrial membrane permeability involved in apoptotic process","1/389","40/12185",0.727447350056861,0.999999643551509,0.860438548112651,"BBC3",1,"BP"
"GO:0009743","response to carbohydrate","4/389","154/12185",0.729301612715837,0.999999643551509,0.860438548112651,"SESN2/CDT1/PLA2G6/RMI1",4,"BP"
"GO:0009063","amino acid catabolic process","2/389","80/12185",0.729597699143195,0.999999643551509,0.860438548112651,"ARHGAP11B/SHMT1",2,"BP"
"GO:0030433","ubiquitin-dependent ERAD pathway","2/389","80/12185",0.729597699143195,0.999999643551509,0.860438548112651,"ERLIN1/SVIP",2,"BP"
"GO:0045185","maintenance of protein location","2/389","80/12185",0.729597699143195,0.999999643551509,0.860438548112651,"RANGAP1/TMSB15A",2,"BP"
"GO:0051249","regulation of lymphocyte activation","8/389","296/12185",0.733416062972454,0.999999643551509,0.860438548112651,"HMGB1/FANCA/ATAD5/MSH2/FANCD2/NSD2/CDKN1A/NRARP",8,"BP"
"GO:0043255","regulation of carbohydrate biosynthetic process","2/389","81/12185",0.735894179524588,0.999999643551509,0.860438548112651,"SESN2/PASK",2,"BP"
"GO:0071901","negative regulation of protein serine/threonine kinase activity","2/389","81/12185",0.735894179524588,0.999999643551509,0.860438548112651,"PLK1/CDKN1A",2,"BP"
"GO:0045912","negative regulation of carbohydrate metabolic process","1/389","41/12185",0.736177113813788,0.999999643551509,0.860438548112651,"PASK",1,"BP"
"GO:0060412","ventricular septum morphogenesis","1/389","41/12185",0.736177113813788,0.999999643551509,0.860438548112651,"NSD2",1,"BP"
"GO:0061178","regulation of insulin secretion involved in cellular response to glucose stimulus","1/389","41/12185",0.736177113813788,0.999999643551509,0.860438548112651,"PLA2G6",1,"BP"
"GO:0070228","regulation of lymphocyte apoptotic process","1/389","41/12185",0.736177113813788,0.999999643551509,0.860438548112651,"AURKB",1,"BP"
"GO:1905710","positive regulation of membrane permeability","1/389","41/12185",0.736177113813788,0.999999643551509,0.860438548112651,"BBC3",1,"BP"
"GO:0072175","epithelial tube formation","3/389","119/12185",0.737066801715901,0.999999643551509,0.860438548112651,"STIL/KIF20B/MTHFD1",3,"BP"
"GO:0015931","nucleobase-containing compound transport","5/389","192/12185",0.73848016389438,0.999999643551509,0.860438548112651,"NDC1/NUP107/NUP35/SLBP/NUP205",5,"BP"
"GO:0046651","lymphocyte proliferation","4/389","156/12185",0.738519916614949,0.999999643551509,0.860438548112651,"HELLS/HMGB1/ATAD5/CDKN1A",4,"BP"
"GO:0008037","cell recognition","2/389","82/12185",0.742065532704252,0.999999643551509,0.860438548112651,"SPA17/ATP8B3",2,"BP"
"GO:0022037","metencephalon development","2/389","82/12185",0.742065532704252,0.999999643551509,0.860438548112651,"KIF14/EZH2",2,"BP"
"GO:0042773","ATP synthesis coupled electron transport","2/389","82/12185",0.742065532704252,0.999999643551509,0.860438548112651,"CDK1/CCNB1",2,"BP"
"GO:0042775","mitochondrial ATP synthesis coupled electron transport","2/389","82/12185",0.742065532704252,0.999999643551509,0.860438548112651,"CDK1/CCNB1",2,"BP"
"GO:0045995","regulation of embryonic development","2/389","82/12185",0.742065532704252,0.999999643551509,0.860438548112651,"CDK1/RACGAP1",2,"BP"
"GO:0051384","response to glucocorticoid","2/389","82/12185",0.742065532704252,0.999999643551509,0.860438548112651,"PCNA/CDKN1A",2,"BP"
"GO:0007224","smoothened signaling pathway","3/389","120/12185",0.742212510239944,0.999999643551509,0.860438548112651,"STIL/IFT25/CENPJ",3,"BP"
"GO:0050670","regulation of lymphocyte proliferation","3/389","120/12185",0.742212510239944,0.999999643551509,0.860438548112651,"HMGB1/ATAD5/CDKN1A",3,"BP"
"GO:0002250","adaptive immune response","6/389","229/12185",0.744100819153582,0.999999643551509,0.860438548112651,"EXO1/UNG/HMGB1/ATAD5/MSH2/NSD2",6,"BP"
"GO:0006801","superoxide metabolic process","1/389","42/12185",0.744627962193765,0.999999643551509,0.860438548112651,"FANCC",1,"BP"
"GO:0009261","ribonucleotide catabolic process","1/389","42/12185",0.744627962193765,0.999999643551509,0.860438548112651,"UPP1",1,"BP"
"GO:0010596","negative regulation of endothelial cell migration","1/389","42/12185",0.744627962193765,0.999999643551509,0.860438548112651,"HMGB1",1,"BP"
"GO:0015800","acidic amino acid transport","1/389","42/12185",0.744627962193765,0.999999643551509,0.860438548112651,"ARL6IP1",1,"BP"
"GO:0030520","intracellular estrogen receptor signaling pathway","1/389","42/12185",0.744627962193765,0.999999643551509,0.860438548112651,"BRCA1",1,"BP"
"GO:0032527","protein exit from endoplasmic reticulum","1/389","42/12185",0.744627962193765,0.999999643551509,0.860438548112651,"SVIP",1,"BP"
"GO:0032637","interleukin-8 production","1/389","42/12185",0.744627962193765,0.999999643551509,0.860438548112651,"HMGB1",1,"BP"
"GO:0032677","regulation of interleukin-8 production","1/389","42/12185",0.744627962193765,0.999999643551509,0.860438548112651,"HMGB1",1,"BP"
"GO:0045665","negative regulation of neuron differentiation","1/389","42/12185",0.744627962193765,0.999999643551509,0.860438548112651,"ASPM",1,"BP"
"GO:0047496","vesicle transport along microtubule","1/389","42/12185",0.744627962193765,0.999999643551509,0.860438548112651,"NDE1",1,"BP"
"GO:0060038","cardiac muscle cell proliferation","1/389","42/12185",0.744627962193765,0.999999643551509,0.860438548112651,"CDK1",1,"BP"
"GO:0060976","coronary vasculature development","1/389","42/12185",0.744627962193765,0.999999643551509,0.860438548112651,"CNTRL",1,"BP"
"GO:0070231","T cell apoptotic process","1/389","42/12185",0.744627962193765,0.999999643551509,0.860438548112651,"CHEK2",1,"BP"
"GO:1901224","positive regulation of non-canonical NF-kappaB signal transduction","1/389","42/12185",0.744627962193765,0.999999643551509,0.860438548112651,"RTKN2",1,"BP"
"GO:2000514","regulation of CD4-positive, alpha-beta T cell activation","1/389","42/12185",0.744627962193765,0.999999643551509,0.860438548112651,"HMGB1",1,"BP"
"GO:0043068","positive regulation of programmed cell death","11/389","403/12185",0.744976679759038,0.999999643551509,0.860438548112651,"NET1/HMGB1/TOP2A/BBC3/E2F1/MYBL2/ECT2/CDKN1A/TNFRSF10B/TNFRSF10C/MELK",11,"BP"
"GO:0071407","cellular response to organic cyclic compound","11/389","403/12185",0.744976679759038,0.999999643551509,0.860438548112651,"CDK1/KIF18A/CHEK1/MDM2/RAD51/BLM/BRCA1/DNMT1/H2AZ1/CCNA2/EZH2",11,"BP"
"GO:0030177","positive regulation of Wnt signaling pathway","3/389","121/12185",0.747278015295383,0.999999643551509,0.860438548112651,"ASPM/DEPDC1B/NRARP",3,"BP"
"GO:0002065","columnar/cuboidal epithelial cell differentiation","2/389","83/12185",0.748113306856709,0.999999643551509,0.860438548112651,"TUBB/CDKN1A",2,"BP"
"GO:0045861","negative regulation of proteolysis","4/389","159/12185",0.751900582818626,0.999999643551509,0.860438548112651,"SVIP/MDM2/ARL6IP1/PBK",4,"BP"
"GO:0006119","oxidative phosphorylation","3/389","122/12185",0.752263854915815,0.999999643551509,0.860438548112651,"CDK1/MSH2/CCNB1",3,"BP"
"GO:0006694","steroid biosynthetic process","3/389","122/12185",0.752263854915815,0.999999643551509,0.860438548112651,"LBR/ERLIN1/FDXR",3,"BP"
"GO:0002287","alpha-beta T cell activation involved in immune response","1/389","43/12185",0.752808784289345,0.999999643551509,0.860438548112651,"HMGB1",1,"BP"
"GO:0002293","alpha-beta T cell differentiation involved in immune response","1/389","43/12185",0.752808784289345,0.999999643551509,0.860438548112651,"HMGB1",1,"BP"
"GO:0002294","CD4-positive, alpha-beta T cell differentiation involved in immune response","1/389","43/12185",0.752808784289345,0.999999643551509,0.860438548112651,"HMGB1",1,"BP"
