Symbol,logFC
SH2B1,-0.97270743
ZC3H12D,1.483164188
PLEC,0.012636546
PRSS36,0.68253021
TMEM151B,-0.111785527
GALNT11,0.561372569
SLITRK1,0.212106619
WDR6,-0.875632177
TMPRSS9,0.468722093
TMEM11,-0.384651239
KCNG2,0.197531212
ZFAND2A,0.218169813
PLEKHM3,0.673285982
FAM220A,0.033869207
DNAJC22,0.803245559
BEND3,-1.200484348
NT5DC1,-0.308913283
RPS3AP5,0.746625285
GLDC,0.82115133
COX14,0.308628755
TUBAL3,0.526622853
P4HTM,-0.145183385
KLHL11,-0.77531535
SLC25A20,0.191008698
CKS1BP6,0.043461729
EPM2AIP1,0.187734696
ERBB4,1.50980441
CTNNBIP1,0.396472244
GTPBP6,0.296572502
ERN1,-0.113631331
GPR35,-0.309289184
ARMC10P1,-0.54909428
CSRNP3,1.039534928
PARP10,0.464804538
SUZ12,-0.971597873
NSUN3,-0.163881896
DHFRL1,-0.699096222
RPP25,-0.05196305
GLULP4,-0.844924344
COX5A,0.612317501
FAM219B,-0.748038274
ZHX2,0.116692165
CPNE7,-0.347583623
MPI,0.559200785
TRIM73,1.549954831
OPLAH,0.02741213
TMEM52,-0.031613239
TMEM139,1.407416418
C17orf57,-0.207763858
FAM101A,-0.374057355
EXOSC4,1.241614123
DPY19L3,-0.193260476
TAF7,0.182623829
ZNF852,-0.983085847
PFAS,-1.386690997
HYI,-0.358176432
C17orf62,0.440925808
ZNF552,0.857544692
GAK,-0.040010776
ZBTB7A,0.559657865
TUFM,0.393180623
RMI1,-1.379800264
CTC1,0.675283379
FBXO34,0.015348399
SEPW1,-0.113201288
EIF3K,0.858159109
MRFAP1L1,-0.479733317
SNX18,-0.940240402
AURKB,-0.380442684
C14orf39,0.821742596
MRFAP1,-0.487681159
C3orf38,-0.918674364
KLHDC7A,2.380950238
TMEM107,0.889655046
RRS1,-0.975071295
TRIML2,2.594094891
RCC2,-1.138847797
DPM3,1.626734731
C12orf42,1.305996631
CYC1,-0.959219442
PER1,-0.036354846
TMTC2,0.590906725
FARSA,0.177830011
SPTY2D1,-0.131724751
SAMD4B,0.431530435
EDC3,0.04189149
C3orf23,0.084796756
FUCA1,-0.11789681
HNRNPCL1,-0.383856518
TMEM125,1.398546385
CALR,-0.093403162
MAGED1,-0.123312478
LDLRAD3,-0.409965732
CDH4,0.579493265
RAD23A,0.1036532
GADD45GIP1,0.601543986
C17orf96,-0.102806662
PTPN11,-0.627137812
NSUN7,0.098162013
FAM156B,-0.392962574
WSCD1,0.309745578
CLK3,-0.029281224
GATA2,-0.15906605
ARID3B,0.15065924
HMGN2P46,0.104093891
PACS2,-0.219979516
ELMOD2,0.00392934
C1orf101,1.715931662
GPC5,1.117413963
VWA1,0.100284027
GEMIN4,-0.858440042
KLHL28,-0.068718856
MKRN3,-0.076910739
ZNF238,-0.521600691
SHARPIN,0.358299286
LBX2,2.152199269
DNHD1,0.501229872
HTR1D,-0.212315141
GCC1,-0.439550883
ZFPM1,0.024447303
PLD6,-0.481763095
GRM8,0.819279849
CDC42EP4,-0.324952429
DGKZP1,-1.318640326
ZBTB42,-0.300099764
ARL14,1.816677776
KIAA1875,-0.498800787
FAM113B,1.803489253
APOBEC3B,0.170745025
ATP8B5P,0.471752095
PCBP1-AS1,0.041898804
MYADM,-1.292366633
HEATR7A,-0.029954692
SERTAD2,-0.505317313
RBM15B,0.090642874
ABCA13,1.029337995
TIGD5,0.079436505
PDXDC1,-0.663165646
PHC1P1,-0.357838089
R3HDM2,0.990994451
B3GNT3,0.819128437
NRXN1,1.310907319
SEPHS2,0.142261466
ZNF784,-0.06584747
C14orf119,-0.131418545
BBS10,-0.598129439
FIZ1,-0.355998765
PUF60,0.17218926
DCTPP1,-1.439727941
ZNF771,0.159107092
CRIPAK,-0.565214544
TSHZ1,-0.228079184
PSTK,-0.201050796
SOCS4,-0.52979437
ZADH2,-0.682611657
ZNF48,0.223377109
TMEM150B,0.534597374
C10orf91,-0.430220016
ANKRD18A,0.099971389
TMEM86B,-0.322156827
TRNAU1AP,0.509698984
EXOC3,-0.34754808
TDRD6,0.34239158
CSNK1A1L,-0.826968903
RPS12P23,0.937080257
TH,0.341299923
MED14,-0.163542733
FAHD1,0.315899884
RCC1,-1.066791042
PRKRA,-1.214169661
HERC2P3,-0.203393999
ZNRF2,-0.465175745
FGD6,0.198171029
PLD5,0.913715042
C17orf104,0.164390237
FZD2,0.45933835
TIGD2,0.051932613
C7orf41,-0.444992664
ZNF609,0.467826294
PAK2,-0.726895202
CCDC66,-0.311118318
ATP5EP2,0.866041168
MCFD2,-0.292856337
HARBI1,-0.011691673
C11orf71,0.673096034
TPRXL,0.611552307
HMHA1,-0.983234074
ZNF571,0.323169227
FAM73A,-0.580748454
KCNE1,0.748413975
NRIP1,-0.520933971
HIST1H2AC,1.074912564
MB21D2,-0.610053818
ZNF594,-0.310149748
PCGF5,-0.86217999
SLC47A2,1.482412509
YOD1,-1.042413397
TMEM64,-0.429747707
CLRN3,0.957577939
GPR157,-0.434091006
PIPSL,-0.065291897
WDFY3-AS2,0.343994168
SRSF8,0.003531395
ZDHHC20,0.436493344
OR51E1,0.900713394
MAP3K15,0.300326327
PPA1,0.092246151
PSMG4,-0.869143413
MAP6D1,-0.989760412
ZNF443,-0.799084223
C12orf36,1.044085987
GREM2,2.808243507
SSR4,0.994349384
CAPS2,-0.121765835
ZNF792,-0.031134587
CUEDC1,1.51021146
SCRIB,0.233158216
KCTD2,-0.05332545
D2HGDH,-0.116818661
FTSJD1,-0.406270487
FAM83H,-0.134863429
PITPNB,-0.612253526
TCEAL8,-0.34802714
MRPL14,0.147919139
GPR137C,0.359727057
BBS12,1.152990916
NQO1,-0.126846061
AEN,0.205677917
FKRP,0.16846123
TRAPPC5,0.359851862
RPH3AL,0.588026843
SLC25A42,0.427049816
METTL23,0.994419814
SLC26A11,-0.586929253
HIGD1A,0.257290818
MAPK15,-0.583747271
EHMT1,-0.046834888
SDCCAG3P2,-0.239076085
ZNF707,-0.50008649
MUC16,1.056659412
NPM1,-0.459832163
PJA1,0.279120455
DHTKD1,0.991941575
ZNF746,-0.947819523
POLR2A,0.110101081
TMEM132C,1.214729631
FRAT2,-0.485149265
ZNF322,-1.137100061
HEPHL1,0.264911714
FAM211A,-0.128053135
OFCC1,0.632593691
HSP90AA6P,-0.401416593
DDX60L,0.841313354
C19orf46,-0.582906934
C17orf101,-0.159515219
AATK,-0.067580427
DDN,-1.18631104
ZNF678,-0.404789317
TMEM45A,0.890441408
RAP2B,-0.803058254
ZBTB2,-1.344002787
RNF135,0.218539402
ACBD4,0.463013711
SGSH,0.208498209
RPL24P4,0.695484458
FANCB,-2.169619983
SETD2,-0.576610871
MEX3D,-0.542142446
MRPS23,0.238007087
GPR135,0.081536631
TNFSF15,2.581863117
ZFP41,-0.047395748
PHLDA2,0.861962263
ATG9B,2.302642209
HKR1,0.068338745
PLAG1,-0.342404046
YIPF6,-0.370976382
ZBTB20,0.717855001
C3orf58,-0.301440626
C5orf30,-1.168106248
AMIGO1,-0.573751434
GPR3,-0.324902876
SIAH2,-0.346101307
COPG1,-0.288457777
BAI1,-0.057753086
LINC00471,-0.2042059
SLC9A9,1.540453771
LSM10,0.052639032
RELL1,-0.032948411
RFX7,-0.449442752
SLC35C1,-0.127455807
RNF41,-0.29590329
SLC2A4,-1.402012399
IBA57,-0.357172092
CLDN7,-0.662336677
ZNF329,0.61662544
ZNF101,-0.027850533
C5orf24,-0.501991494
ADO,0.164522087
CHCHD8,0.153083317
GINS3,-0.719811109
CCDC149,0.336033127
SNRPE,0.376528747
RTKN2,-0.860492184
MGAT4C,0.763368493
IDH2,0.277191365
C19orf6,-0.834347553
TNRC18,-0.09123754
ZNF716,-0.698924469
NOP10,0.42776511
FAM89A,-0.214699677
KCNIP1,1.213177608
TDRKH,-0.477302858
ZNF708,0.06067262
IST1,0.175503659
C9orf102,-0.206499951
MRPL41,0.613805813
CREB3L2,0.532995685
TP53TG1,1.625645077
UNC5C,1.274877046
TSEN54,-0.249082298
UBA7,1.296558905
FAM159A,0.595424466
RAD51B,0.988274351
EXT1,0.515252784
SHMT2,0.374475949
MOB2,0.269353487
HIST2H4B,1.831327135
ATP6AP2,-0.193093099
UBE2E2,0.439329992
GABRG3,1.755741613
B4GALNT4,-0.421334797
AP1S2,-0.574707978
C8orf33,-0.468665561
DCAF4L1,0.568939653
LINC00085,-0.034797443
ZSCAN22,0.164018043
KCNJ14,0.063370069
GLTPD2,0.485760727
ZNF804B,1.393848335
KBTBD3,0.801536581
YBEY,0.702726096
FAM27A,0.970604649
CLN8,0.235061187
PLCXD1,0.451959109
CACNB4,0.956089514
TRAPPC6B,-0.120807864
NPLOC4,-0.13105645
TSHZ2,1.342657696
EXOC7,-0.074799805
KPNA2,-0.158463734
WASH6P,-0.170625733
XKRX,-0.068117827
BGN,0.80519494
ORAI1,0.142418219
FAM108A6P,-0.010817012
CEP97,-1.171021954
GLRX5,-0.280616413
FAM104B,0.080827895
LIMK2,-0.088225308
MFSD5,0.593007712
ADI1,-0.384771959
RWDD4,-0.578193617
SPNS3,1.454348207
C2orf82,1.392348723
HS3ST4,-0.241886329
TRAK1,0.083112006
PLCB1,1.000126624
SKA2,0.160237357
FAM156A,-0.529924728
NTM,0.82273794
KCNB2,1.062285723
C16orf79,-0.50886572
IGIP,-0.595471645
TSKU,0.366407214
ANXA2,0.711638345
RGS6,1.231737439
PAPPA,0.59601773
GRID1,1.177267383
RPS17L,1.031780248
C1orf116,2.024133753
TMEM198B,0.960349784
CRIP2,0.2497075
C16orf72,-0.418337211
PLCXD3,2.326249325
ALG12,-0.362766873
LCK,0.610152201
GALNT9,0.252256084
COL18A1,-0.603251231
RBM10,-0.277272381
GLUD2,-1.415374042
RGS7,1.768023074
ZNF721,0.396672894
LENG9,0.077796331
CCDC75P1,0.46024687
CEP63,-0.058700307
SRPR,-0.563676958
EWSR1,-0.745905217
HMGN4,-0.530974994
SPATA13,-0.74371218
CNOT10,-0.204432987
MTA1,-0.533073375
CADM1,0.761544006
ZNF320,-0.106944094
C12orf60,-0.503145397
PYCR1,-0.674632597
LSMD1,0.633451669
SPNS2,0.948439458
AP2A2,0.268542753
SLC8A1,1.187568636
SLC25A21,0.401958984
ABAT,1.28981533
SLC25A10,0.492474826
CAMK1D,1.123231723
RGPD6,-0.227453077
LYSMD4,-1.022849507
AFMID,0.212232617
GATSL1,0.32615079
GAS6,1.586102179
NEB,0.383452355
BEGAIN,1.252465113
GPC6,0.79242206
ARHGEF37,1.262345712
CSMD1,1.036232142
CEP57L1,-0.206774241
GJD3,0.063650685
RABIF,0.016022793
FANCF,0.299355019
CALN1,1.845210852
C22orf32,0.045387305
HSP90AB3P,-0.093727339
RUVBL2,0.415673714
C15orf58,0.580480433
CTNNA3,1.577367193
C21orf67,1.812718368
PTTG1IP,0.087875171
DDX41,0.057847873
ABHD16B,0.166535369
DAZAP2,0.138240297
CCBE1,1.27613981
FAM9A,0.390906393
MAGEA2B,-0.519677561
ZNF623,-0.198479187
EPHA10,0.056254005
CCDC125,0.805249957
C15orf60,0.848226043
BCOR,0.256158708
JRKL,-0.002984378
KIAA2026,-0.03889162
FHL3,-0.011521398
CCDC159,1.698099914
RPS7P1,-0.020976108
NPIP,-0.758255415
SF3A3,-0.158834749
GRIN2A,0.500487999
PRHOXNB,1.023686619
ASB7,-0.098009897
TREX2,-1.970833175
MX2,0.748490456
EP400,0.086709426
PI4KAP2,-0.050191182
FAM46C,-0.427754423
COA5,0.122058577
UTP11L,-0.54531655
PRR14L,-0.335105152
HIST2H2AA3,0.722729694
PCBP3,0.78708357
SETD3,-0.375167867
ZNRF3,-0.121674187
FBXL7,0.783296581
C22orf25,0.409157932
SFXN4,0.01545026
MRPL54,1.169357892
ZNF438,0.844321718
C3orf37,-0.233402008
CCR3,0.891770069
DGCR6,0.537971471
RP1L1,0.508857617
NDUFB1,1.172128259
KLHL25,-0.496896357
FAM19A1,0.632877511
TRMT12,0.05240873
BMP8A,-0.634412272
ALYREF,-0.304553246
EFHC2,-0.619020704
UPP1,0.189839423
OPCML,0.878996744
LHFP,1.47368492
CMTM4,-0.653620343
TMEM50A,-0.324076216
ASCL2,-0.466979015
TBK1,-0.551679037
CBX6,0.301985625
MACC1,0.745925263
TBL3,0.047150866
KREMEN1,0.114119905
TRAIP,-0.25942323
CHEK2,-0.471280979
AIFM3,-0.682457672
KCTD16,1.079504121
ZNF703,-0.048256489
SLC35F3,1.602313219
KCTD8,0.904224557
RBM12B,-0.904268033
BTBD9,0.685542932
GPR39,1.218094287
ZNF730,-0.544051434
IQGAP3,-1.082428635
TOB2,-0.63436582
UTY,-0.400494394
TTC32,-0.373524161
DNAH2,1.678593802
HIST2H4A,1.786438017
PRKX,0.588684458
SETD8,0.042614584
KCNH8,1.330651064
NPW,1.515472064
PP2D1,-0.356430011
CCDC56,1.116223993
ST6GALNAC3,1.60759666
PTP4A2,-0.24145051
ACTG1,-0.543676259
DENND5A,2.315083474
VPS33B,0.158286806
TBX1,1.616605824
UQCR10,0.757207968
FAM120C,-0.282933975
NIPSNAP1,0.010090903
KCNQ3,1.629547275
ADRA2C,-0.051010281
NR2C2AP,-1.5467161
FAM132A,-0.457566732
CRELD2,0.244265083
SCFD2,0.225909785
PPP1R2,-0.153783451
TSPYL2,0.072625982
GOLGA6L4,-0.350972534
PGP,0.413481228
C22orf46,0.49249007
SNRNP35,-0.378791805
IRAK1,-0.740990314
C3orf26,-0.168897238
PCDH9,1.05935964
OAF,-0.099037112
ALDH1A3,1.553220996
POU6F1,0.305248057
TM2D3,-0.181359975
TSSC4,0.223556671
PRKD1,0.390227699
FAM190A,0.729375428
ZDHHC23,-1.302959043
CSAG2,0.221382292
SLIT3,1.109587304
EFNA5,-0.615171291
PKP3,-0.545828391
MAP7D2,1.174102353
CSF1,0.466589133
PLA2G6,0.72123232
MAML2,1.127019795
SS18L1,-0.845304081
KCND2,0.416075662
TOP1MT,-0.343983863
COPB2,0.271982906
THAP7,0.300284418
KNTC1,-1.671280851
C1orf130,1.332148713
WDR27,0.093414002
TXNRD2,0.614005965
C1QTNF8,-0.156956484
FOXO4,-0.692992226
PTP4A3,0.698501833
PROS1,0.326782831
BEX5,0.012693203
ZFP1,-0.92426912
DUSP8,-0.007365061
PIWIL3,1.298628977
LPAR5,0.94363172
XPOT,-1.112868072
TMEM173,0.226169279
PDE4B,1.183920421
SNN,0.018803752
KCNH7,1.332843469
NELL2,1.501717697
KRBA2,0.92026157
MED12,0.218993136
ZNF93,0.144289659
9-Sep,-0.032373273
CDCA2,-0.782424845
OR7E14P,0.474896396
RALYL,1.098684795
GSTT1,0.626616304
FAM123B,-0.74295992
ZBTB40,-0.488225864
HIST2H2BE,0.96459517
CLDN6,0.778047574
RNLS,1.429194188
APOBR,0.765359247
FAM110C,0.107311463
ATL3,-0.568716761
MAGEA2,-0.259372567
NDUFA12,-0.251641815
RPS17,0.821994642
TCTE3,-1.079014413
UBE2G2,-0.150594359
SATL1,-0.034434172
ZBTB7C,0.915294282
APOO,0.291285877
PRR16,0.801850716
TMED9,-0.437161414
RBM33,-0.764542126
PIGW,-1.283089008
H1FX,-0.486677212
RBM43,-0.37663477
SUMO3,-0.268940134
IMMP2L,0.411375906
JAG2,-0.67918885
PTRHD1,1.051301724
WT1,-0.195965209
ZFP90,0.970827163
MUC6,0.070634135
NOC4L,0.085377053
USP18,0.211843809
SORCS2,1.526544421
SIVA1,-0.611571594
BRI3BP,-0.774493151
DGAT1,0.266440306
ROBO2,0.912821478
AP3M1,-0.965222142
F8,0.580474271
CA13,-0.272821556
MAFF,-0.274965435
BRF1,-0.045245384
SEMA4B,0.270926131
HEATR7B1,0.641315414
CIB1,0.827835682
ANKS1B,1.505351841
WHSC2,-0.378675408
SLC24A3,1.573226815
SGCZ,0.915709024
EFCAB10,-0.137375933
GTF2H5,0.741498876
INTS5,0.159095643
RPS27L,1.249013912
MANEAL,-0.43532967
ADSSL1,0.931476733
ANO9,0.818466163
FAF1,0.085394328
FAM43A,-0.642495873
HSF1,0.041209431
C6orf120,-0.53090337
TBC1D3F,-0.128718462
PURA,-0.436128957
INPP5J,-0.432348984
LRRC37B,0.138998536
DDX51,-0.228731695
NOMO2,-0.08633719
SIGIRR,-0.214775119
NRBP2,-0.34276049
IFITM2,-0.010681064
TNFAIP2,2.404725474
ZNF445,-0.785821465
PGBD2,-0.292785232
WBP5,0.446943524
RAB11B,0.297262994
PRMT3,-0.620899243
PRPF39,-0.864810133
PPIL6,0.527453897
ZNF74,-0.512717115
KIAA0825,1.204464005
FAM100B,1.042390518
CDNF,2.360540761
WBSCR17,1.094508173
ZBTB37,0.295012966
IL3RA,1.517843937
CCDC137,-0.131978039
RGPD2,-0.057113212
ARL15,0.35748247
CDK10,0.017100467
TMEM105,1.840053482
GAS2L1,-0.210481832
ATP6V0A2,-0.694701919
PARK2,1.32456373
C14orf80,-0.147489606
HS6ST3,1.650155175
HGS,-1.021840358
TNFAIP8L1,0.216992585
RAD51D,0.145970848
MAPK11,0.502931522
SP140L,0.07879718
TARSL2,0.114360905
SMYD3,1.050499623
METTL7A,0.666989991
IL28RA,-0.100955711
FAM174B,0.177924868
C19orf68,-0.541585206
GPRIN3,-0.558802913
KRT6B,1.195118073
PARPBP,-1.26440592
ROR1,0.655325321
SDHAP1,-0.411995642
C17orf70,-0.404149558
IRF7,0.483974868
SV2B,1.533069436
C11orf35,0.919672034
PRKG1,1.265403338
NR2F2,-0.173478258
LSAMP,-0.068490398
AHNAK2,0.893668248
SP1,-0.840434878
WASH3P,-0.281118139
PDIA2,1.05107449
PCGF3,0.216857162
LMLN,0.520953396
P4HB,-0.885647011
PSMD13,-0.031071342
PBX1,0.792643187
NDUFA4L2,1.153209229
SHC4,1.343197933
ZFP36L1,0.518409061
UBE2L3,0.097839039
PMEL,1.095138168
SYN3,1.881854822
ZBTB3,0.497642312
EP400NL,1.27248942
C6orf201,-0.283264109
MYBL1,-1.342883609
C16orf52,-0.035767076
DRG1,-0.348152518
ANKFY1,0.147915386
YTHDF3,-0.955395011
ZNF696,-0.556480402
ADARB2,0.750154
NRG3,0.802260709
SRL,1.060834132
CXorf38,-0.082491102
KCNQ5,0.856251448
ADAMTSL5,1.766081458
KCNIP4,0.981874163
MORF4L1,-0.508342288
WDR53,-0.063299244
DMWD,0.331290626
SLC52A2,-0.328802598
PIGP,0.838752639
PCYT2,-0.00075018
NAT8L,-0.731552077
BCAP31,0.279973716
ARL17A,0.095741248
RPL12P4,0.368283989
GNB1L,0.116170098
THNSL1,-0.209489996
TRIM69,0.631970562
LAMP1,-0.023110499
KLHDC8B,0.49112676
SETD4,-0.303400019
PTCH1,0.072216023
RTN4RL1,1.058648869
NKAIN3,0.957566786
RNPC3,-0.740915033
ZNF267,-0.407526457
IRS2,-0.475122507
FAM186A,2.075608934
BICD2,-0.500919912
SDHAP3,0.718319245
PLK5,1.371289297
RASA3,0.149576632
F8A3,1.031609604
LRCH3,0.387171717
LEMD1,0.933881504
ZNF566,0.144292905
ZNF224,-0.236964572
ZNF529,-0.482480577
DLEU7,0.917602267
AIDA,-0.078514833
C15orf41,-0.000888456
PION,0.107926605
AGBL4,0.51216069
CYP2R1,0.457019112
ANKRD46,-0.408827238
PIP5K1C,-0.129763772
CYP4F2,0.85565241
ZBTB6,-1.061728707
C2orf76,0.510628645
POLR3C,-0.40251391
WWOX,0.543292274
CIDECP,0.452238326
CCDC84,-0.316355377
BCL9L,-0.214318374
POLR1D,0.105181836
KIF18B,-0.598367522
ZNRF1,0.566815022
O3FAR1,0.19080483
BPIFB4,2.192851928
SAPCD2,-1.188480606
EDARADD,0.406744578
CYP4F12,1.469021333
1-Mar,-0.831484166
SOWAHB,-1.055164028
CNO,0.596312257
ZNF749,-1.288745319
KLHL32,0.778639025
MKL2,-0.323794316
ZNF17,-0.547643482
NBPF12,0.046031571
KDM4D,0.047855849
GPAT2,1.253368854
PPP1CC,-0.523926532
ZNF555,0.205810647
MST1P2,1.865473587
PRELID2,-0.270314619
BACE1,-0.01395252
RXRA,-0.120156061
ANKRD37,-0.495218423
ZNF75D,-0.041993037
CYP4X1,-0.511472142
KRT10,-0.347940111
CCDC30,0.757333665
NKRF,-1.146212705
KPNA4,-0.85056544
TRDN,0.46072111
RPS23,0.53790101
GNG2,2.189978963
BTN3A2,1.296613249
AKAP14,0.040105551
PCLO,0.357624015
INSIG1,-0.579237821
ANKRD20A5P,0.329782144
MYT1L,0.98073671
TMEM222,-0.570967382
OR9Q1,0.87658417
10-Sep,-0.370599287
FAM86B1,-0.165435093
CYP4F3,1.450024787
SMYD4,-0.334882373
FOXD2,-0.839180933
GPATCH8,-0.222197993
NF2,-0.239778632
C6orf1,0.541909089
UBE2H,0.285493182
MIR22HG,0.302496569
KTN1-AS1,0.622885543
KATNA1,-0.109766687
ARAP1,-1.193598958
KIF24,-0.32387453
LRRC16B,0.304251594
LYRM7,-0.21220857
CCDC73,0.363462751
MST1P9,1.126518769
BCR,-0.073458978
FSCN2,1.880384225
SPIN4,-0.631161204
SPIN2B,0.061507113
HYAL3,0.604115223
VSIG10L,0.332995038
ZNF397,0.480797524
ZSCAN30,0.196564428
TPCN1,0.117081387
HEXIM1,0.207414812
C2orf89,-0.009066195
PDZD7,1.902605475
POFUT2,-0.598164685
MAPT,1.467877254
ZDHHC17,-0.245123436
ZNF395,-0.770075195
CHCHD2P9,-0.317142502
PPARA,0.088931245
TMEM232,0.986043386
EFCAB6,-0.277839572
KANK3,0.881720087
ESPN,0.435958071
TMPRSS6,1.282252431
TMEM216,-0.345857246
RPS19BP1,0.13030114
TEAD1,-0.011365751
PLCD1,0.536639146
ENTPD5,0.094984846
MITF,0.349728707
HEATR4,0.92639232
NAP1L1,-0.234352658
CMC1,-0.210551511
LYPD6,-0.593403251
AKR1C1,-0.92008983
MRPS21,0.488425587
RNF220,-0.45082273
KIAA1598,0.065924753
BAGE2,2.338132954
ZNF546,-0.600951495
TSPYL4,-0.1704547
GCNT1,-0.22936762
SESTD1,-0.596086394
FNBP1,0.642535914
DYNC2H1,1.396571137
BCAM,1.396370758
RSBN1L,0.232469727
EPOR,-1.484253504
DCC,0.448220088
TAF9B,-0.865634906
MAGI2,1.283875647
LUZP2,1.196529021
LHFPL3,-0.321572611
RDM1,-0.188202899
FPR3,0.32672204
KCNJ11,-0.08789037
COL4A1,0.228772264
PLEKHG7,0.701747142
PTMA,0.046681145
HSPA14,-0.677451441
SIRT7,-0.219186944
IFT140,0.429800765
AGMO,0.459189231
TLR5,2.72270227
USP7,-0.555894183
PLEKHN1,1.100540561
TERF1P2,-0.326215433
TET3,0.704187161
ISG15,1.666606892
EXD3,0.541053063
C17orf97,1.42951806
ZKSCAN4,0.247401236
RGPD1,0.539934818
DHRS4L2,0.62238596
VMAC,1.180965179
ERC2,1.32297955
B3GALTL,-0.273844797
SPRY4,-0.240863742
C2orf88,0.425092632
TMEM203,0.508553037
THSD4,0.731739122
TCEA1,-1.13417177
FANCA,-1.098503606
SECISBP2,0.146850456
C9orf153,0.202288325
SEMA4D,-0.246573988
LIN28B,1.142791989
DNAH17,1.088540135
MCRS1,-0.005893404
FANCM,-0.674693499
CARD9,0.143728339
PEAR1,0.160378502
ZNF643,-0.263752185
TMEM220,-0.201534057
HIST1H1C,0.767103647
EIF4EBP1,0.478526271
PALM3,0.644888189
ARHGAP11B,-0.277361538
HS6ST1P1,-0.69945581
PMS2CL,-0.011248099
CYHR1,0.250575255
COL14A1,0.88071685
DNER,1.800259825
KLHL17,-1.344087506
ANKRD19P,0.724939581
RINL,1.946365333
C17orf99,-0.688852045
TPRG1,1.157556141
MORN2,0.578788753
UBQLN2,-0.760109306
RILPL1,0.267503466
ZNF490,0.717286162
NWD1,2.155912714
ARL4C,0.924940614
WNT7B,-0.891552284
C11orf95,-0.492961916
GPR89B,-0.687978044
MESP2,0.063606811
EYS,-0.040174275
C6orf132,0.797840748
MYO15B,-0.054463605
MAPK12,-0.224391752
COL4A5,1.050136298
AGRN,-1.001986782
NHS,1.058850645
ZNF626,0.485691617
ZC3H6,0.972631338
LINC00265,0.479969743
C7orf59,0.863596093
PRKAR1B,0.41577308
HNRNPU-AS1,-1.713834647
LIN37,0.202563638
TUBB4B,-1.008378706
AGAP4,-0.065433484
COMMD6,0.985377296
PLA2G2A,-0.153785863
AGPHD1,0.697047094
ZNF383,0.545587622
HES4,-0.127619793
ZNF669,0.317575342
CENPP,0.11073228
PLSCR1,-0.641450522
C3orf62,0.576602945
ENO4,-0.699933798
GTF2F2,0.024355263
FAM92A1,-0.489460782
KIAA1797,-0.199603152
PRR19,-0.011700692
ZP3,1.567279025
H3F3C,0.133259995
JAKMIP3,0.47671339
CHM,-0.38853172
SRP72P2,0.417679148
WASF4P,0.012456286
ACTBP11,-0.849621705
IER5L,-1.417656963
H2AFX,-0.45245397
INSC,0.686135903
C19orf54,-0.224003945
LCTL,0.800153873
C22orf34,0.456857222
COL25A1,1.117742422
C9orf171,2.057769567
SRSF10,-0.55790699
HBA2,-0.016889263
C15orf52,1.080772871
NBR1,0.086376629
RALGAPA2,0.451946157
NDOR1,0.052034814
FBLL1,0.018043063
NKAIN2,1.135945081
C12orf55,1.563298021
C12orf63,1.563298021
C12orf55,1.563298021
C12orf63,1.563298021
C12orf55,1.563298021
C12orf63,1.563298021
C12orf55,1.563298021
C12orf63,1.563298021
FAM72B,-0.807332189
ASAH2,-0.409293455
SUMO2,-0.034142953
NANOS1,-0.883218094
ZNF177,0.375513867
ZNF559-ZNF177,0.375513867
ZNF177,0.375513867
ZNF559-ZNF177,0.375513867
ZNF177,0.375513867
ZNF559-ZNF177,0.375513867
ZNF177,0.375513867
ZNF559-ZNF177,0.375513867
LDOC1L,-0.407077879
DPYD,1.014180784
S100A16,0.59318861
PTAR1,-0.939226918
RHCE,-0.220925399
PARVB,0.136046537
DCDC1,1.127006405
SLC4A5,0.243274336
UROS,0.580845557
ZDHHC9,-0.260813165
C5orf43,-0.468128908
C7orf46,0.098884371
TMEM120B,0.396935669
RBM34,1.082575206
NOXA1,0.565706369
ZNF548,-0.564994472
MTF1,-0.242246738
SHISA6,3.142024766
TMEM201,-1.355314111
NHLRC3,-0.453185795
ZDHHC11,1.109340685
CNR2,1.005278978
SLX4,-0.130534325
ENTPD8,0.648250417
RPL14,0.513757298
RPSAP47,-0.386760901
FAM78B,0.603573017
ZNF563,0.681120787
FBF1,0.50210192
MSL1,-1.090018993
TRMT2B,0.003813979
C1orf192,-0.578648953
FAM120AOS,0.177641107
UTS2D,2.00714807
C9orf152,0.243319904
NOC2L,-0.76478623
COBRA1,-0.329363319
LRRC66,0.16546979
ZNF292,-0.026712131
KCTD21,0.157393186
ADAT2,-0.386736799
FAM35B2,-0.693921426
ZNF567,-1.033382083
NDUFA4,-0.204641298
ALKBH2,-0.094654395
RNFT1,0.390974777
RELN,1.067136652
FAM111B,-1.914576225
H1F0,0.492233387
GAGE2A,-0.09313514
LITAF,0.483624451
TMEM120A,0.081768386
ARID2,0.038344864
SF3B3,-0.746197329
IL1RAPL2,0.387139595
BLOC1S3,-0.569638857
SP6,0.049262868
NKAPL,0.446009515
CLDN4,0.541603082
ZNF573,-0.565777086
CRYM-AS1,-0.885059651
FAM47E,-0.78906914
HN1,0.562976136
ZNF527,-0.025911824
S100A13,1.550598378
ZNF33A,-0.185361387
ZNF600,-0.129403477
BTBD8,1.232146199
DPY19L2P1,-1.240478481
MAOA,0.213146092
C15orf61,-0.391497799
PNRC2,-0.234514383
FHIT,0.828779641
ZKSCAN3,-0.237011059
RRP7A,0.541010551
LIN54,-0.634448164
C6orf222,2.329465075
S100A14,0.282265174
KAZN,0.296526721
