"ENTREZID","SYMBOL","17.3_DOX_0.5_24","87.1_DOX_0.5_24","87.1_VEH_0.5_24","17.3_VEH_0.5_24","84.1_DOX_0.5_24","84.1_VEH_0.5_24","90.1_DOX_0.5_24","90.1_VEH_0.5_24","75.1_DOX_0.5_24","75.1_VEH_0.5_24","78.1_DOX_0.5_24","78.1_VEH_0.5_24"
84809,"CROCCP2",3.869395188,2.594425285,3.460409298,3.59753675,4.042478722,3.350812994,2.656196185,3.756574991,2.861326028,3.740810985,3.122966624,3.531742537
11209,"MST1P2",1.215685581,0.92473368,1.621782459,2.02207718,1.61148406,2.437968417,1.53294984,1.663568718,2.38641892,2.327763585,1.19846094,1.2607165
11223,"MST1L",2.843905978,3.423952914,1.151521726,1.573600298,3.640167672,2.465995406,2.493656943,0.443221834,2.197861013,1.482310006,1.761499349,1.016482131
9696,"CROCC",5.507691413,4.733744603,3.699322153,3.671679371,6.418521693,4.469942024,4.516538071,3.615886835,4.733413433,4.181595982,4.386769393,3.551555753
4237,"MFAP2",4.242800508,3.683626324,4.293753614,4.602751823,3.283779091,4.28171594,4.104764054,4.884589737,3.339191529,3.495919745,4.549886312,4.781619766
23400,"ATP13A2",6.72384268,6.152742525,6.261145724,6.208719248,6.424146738,6.910827527,6.481907849,6.254672042,6.710051417,6.132160797,6.805428374,6.674381044
6390,"SDHB",5.717881631,6.050288645,6.345099431,6.615131015,5.333262178,5.787114398,6.106896895,6.51927681,6.144531157,6.192875931,5.436296433,6.047765212
11240,"PADI2",1.139196266,2.54977582,0.787316877,-0.201128056,2.809412651,1.224109845,2.76984422,1.330544092,1.673705078,-0.021683939,1.693317484,0.468077768
55920,"RCC2",8.275840135,7.221405912,6.159326337,6.031401805,7.57509643,6.492377505,7.543130408,6.357237404,8.406532098,6.226328843,8.619883964,6.296986682
55160,"ARHGEF10L",5.042829216,5.704437357,6.177402009,6.506887391,5.526937203,6.414514738,5.892773779,6.369560178,4.428583389,6.460136332,4.331766655,6.477852593
127707,"KLHDC7A",4.274436691,3.466611063,1.64275084,1.97600034,3.893649449,1.049885381,4.354735577,1.952796173,-0.317131814,2.455249449,2.520578856,3.615700983
8659,"ALDH4A1",7.13913968,6.080030741,6.273802471,6.328153895,6.086191624,6.366068576,6.141095465,6.326865018,7.631819035,6.511646932,7.545488592,6.523711619
126917,"IFFO2",6.25622338,5.323475573,4.453588597,4.271914227,5.864166643,4.807731077,5.270326675,3.997940134,5.340541884,3.988549821,5.869903822,4.34019586
23352,"UBR4",9.118868648,8.260839577,8.509672223,8.605970272,8.812015305,8.924801196,8.540928772,8.4751149,9.033402087,9.086774177,9.103889431,9.013109435
23065,"EMC1",7.346839421,6.903725976,6.888886405,7.131593212,7.124779207,7.62843076,6.871918273,7.075495169,7.926224709,7.47742205,7.706568458,7.401691824
51154,"MRTO4",5.981537311,4.235040525,4.723378749,4.89354892,4.816293395,4.829468905,4.854651556,5.015819953,6.159888132,4.757633316,6.114374626,4.98958063
100506730,"LOC100506730",2.327946228,2.355926365,2.531301005,1.444201023,1.918268886,1.224109845,2.46694202,2.025797592,2.884265936,2.367205948,2.705018611,1.998352374
8574,"AKR7A2",5.222712287,5.471451828,5.008267799,4.508789747,4.850117069,4.221335513,5.597263656,4.993244476,5.862075708,4.945248636,5.512468976,4.767570563
54896,"SLC66A1",5.846732775,5.521445415,4.494535078,4.740039424,5.702299849,5.186061374,5.960172505,5.035840184,4.914252066,4.803882281,4.860854205,5.030158879
832,"CAPZB",6.652541795,7.267372835,7.606458267,7.415641056,6.807286653,7.239373683,7.268379925,7.773231972,7.310503234,7.129181811,7.153497254,7.152053233
440574,"MICOS10",5.837685098,5.980513057,6.071198553,6.294523836,5.309145166,5.480364728,5.644221174,6.205437326,6.058906687,6.050721803,5.667109348,5.961533287
644068,"RPS14P3",1.252461352,0.889334133,1.029456938,1.185401776,0.58130835,0.407377691,0.855028835,0.775060512,1.137714281,0.863896973,1.096558176,0.674915712
255104,"TMCO4",2.580224669,3.189403975,3.053820292,1.663560701,2.951219197,2.437968417,2.812909803,2.505788287,1.414788902,2.096991318,1.621752807,2.369674488
23252,"OTUD3",5.837685098,4.790015595,4.326520865,4.395208098,5.045244866,4.350987168,4.900293438,4.144459394,5.287750582,4.246489475,5.425829312,4.078639875
55450,"CAMK2N1",3.933079812,1.902592652,1.264059577,1.409952754,2.559759811,1.597915184,2.895366209,2.28566341,3.172151615,0.389293802,4.088031136,1.497036831
79594,"MUL1",6.192593587,5.486336511,6.131780967,6.163181704,5.940726251,6.14985306,5.887747005,6.373935785,5.049782808,6.245858144,5.056736474,6.241144301
163933,"FAM43B",3.839491424,2.944098307,1.264059577,0.08593968,2.876597513,-0.53851457,2.982823296,1.640509867,3.235964599,-0.408942676,3.810756297,0.014495498
65018,"PINK1",6.439824024,6.450157006,6.030012446,5.702284282,6.344316636,5.800934035,6.446450918,5.829496509,6.65692352,5.829714765,6.745664988,5.921488797
100861548,"PINK1-AS",5.019014474,4.54190361,3.278107389,3.103338856,5.157561833,3.863986829,4.761543829,3.392575063,5.026772138,3.642432741,5.063504509,3.449651077
1650,"DDOST",9.350263772,9.126164994,8.432564182,8.538469132,9.430210002,9.165871102,9.162836664,8.572937957,9.435846964,8.541456641,9.464071649,8.679859319
57576,"KIF17",2.879608759,3.011503917,-0.201257231,-0.098959171,3.587667878,0.348372339,3.719752063,0.816799482,1.893148693,0.28331648,1.888896753,-0.534828543
400745,"SH2D5",3.845521969,4.871643478,0.585520506,1.102049859,4.801962753,1.465351986,4.875115304,1.519340404,2.689641168,-0.021683939,2.165448583,0.226541684
50809,"HP1BP3",6.642185817,6.340567877,6.499634621,6.704381822,6.56997382,6.663252883,6.353797823,6.504187108,6.382652654,6.680329679,6.554721247,6.483880163
8672,"EIF4G3",6.779237982,7.430952048,7.538157179,7.626535025,7.511786838,7.754512012,7.222202036,7.345224297,6.938874247,7.751227632,7.096892376,7.799807723
1889,"ECE1",8.97705993,9.315178401,8.833692419,8.390166345,9.365295209,9.179159409,9.280173196,8.895738625,8.824489339,8.075809401,9.227310075,8.740455211
84224,"NBPF3",0.446874299,0.777605008,2.485607784,1.477655087,1.150714327,2.479807332,0.118331467,2.095282319,1.980900203,2.751972995,0.596846658,2.577220637
249,"ALPL",1.05842345,1.150834696,-0.359046558,-0.098959171,1.221337383,-0.06759602,1.280231931,0.388911627,1.018359453,0.58041352,0.262302373,0.159264025
5909,"RAP1GAP",4.233632697,3.129981601,3.855669948,4.492516739,3.721603945,3.666785807,3.608046123,4.3179918,4.625230194,4.15929954,3.94875202,3.836346576
84196,"USP48",6.045802672,6.325747709,6.542802546,6.588582714,6.482820923,6.47265482,6.080705234,6.362531487,5.637462663,6.492452438,5.723750395,6.472665984
401944,"LDLRAD2",0.972858759,-0.713175746,0.245113817,0.869803199,1.557910204,1.437312372,-0.186365357,-0.06223277,1.175401411,0.863896973,0.596846658,-0.534828543
3339,"HSPG2",10.49805216,10.0123014,10.29395101,10.74184353,11.07316819,11.24512494,10.37291478,10.3392247,11.11486163,11.02049071,10.86160709,11.18333816
29092,"LINC00339",3.241573669,2.700353544,2.426377754,2.516374185,2.48995933,2.365422107,2.29534727,2.270723459,3.172151615,3.385001704,3.096812811,2.339600894
998,"CDC42",7.285501991,7.755166736,7.603118929,7.26631011,7.175130009,6.978058923,7.629605342,7.431295236,7.683820675,7.277152728,7.830777872,7.356415461
54361,"WNT4",5.297207216,4.823222995,2.161660464,2.381486566,5.29284023,3.547254544,4.841712727,0.775060512,4.590778854,1.68319792,4.965734632,1.651904114
9923,"ZBTB40",5.921429813,4.889670171,5.220146999,5.971018753,6.180050027,6.12809178,5.396016918,5.495432187,5.405412804,5.996205638,5.008449797,5.80801379
2048,"EPHB2",6.376677715,6.455461715,5.521241738,3.929130283,6.354172062,5.14330879,6.439597287,5.111158215,5.79253713,4.694429011,6.221135374,5.069626951
23028,"KDM1A",6.94497981,6.695333956,6.53721423,6.655887127,6.707795274,6.627249774,6.837789253,6.857222195,6.629183105,6.95460315,6.936556441,6.701976178
7798,"LUZP1",7.403121809,6.843728991,7.071051323,6.879632368,7.338438244,7.060218503,6.902769004,6.955671214,6.961971088,7.012757807,6.860872946,7.077140138
3352,"HTR1D",1.35747774,-0.101496902,-0.201257231,0.919339955,2.020828085,1.012365499,0.31089273,-0.847040276,0.58639749,-1.22261517,1.19846094,-0.915086768
100996511,"LINC01355",0.972858759,0.569703748,1.091779918,1.720561685,1.03784154,1.974748242,0.31089273,1.794679746,-1.340024366,2.638347745,-0.174010424,1.791746844
10236,"HNRNPR",5.914275217,6.350364081,6.941661249,7.125010441,6.317365717,6.866830708,6.367403892,6.991422322,6.317779891,7.17250021,6.199791694,6.964647604
80818,"ZNF436",6.983089327,6.897614634,6.100860966,5.991428539,6.521818304,5.591083832,6.507530577,5.828221556,6.259754109,6.659961004,6.52805614,6.317382619
148898,"ZNF436-AS1",3.389242471,3.788230881,2.55361613,2.932913572,3.646597826,2.731448039,3.209237858,2.112142903,3.473837179,2.742005374,2.739236937,1.856893046
6920,"TCEA3",5.622769032,6.052290641,5.466429426,5.827575383,6.097970096,4.576621515,6.870644938,6.286585829,4.372902068,5.487418806,4.520673757,4.922690954
55616,"ASAP3",6.460600641,6.269205779,6.107475357,6.071667228,6.519192619,6.230697245,6.46090767,6.282867701,5.665873517,6.224540273,5.671546181,5.962766942
1870,"E2F2",3.338832123,1.1206243,1.264059577,1.444201023,1.473623827,1.049885381,0.31089273,1.178755857,3.458633412,2.627560281,2.929074902,1.524030227
3399,"ID3",6.578438547,6.423336874,4.38368936,4.544746467,6.552959349,4.95590887,6.173469773,3.69075398,4.130627533,4.338664649,4.510803295,3.781473743
6135,"RPL11",7.985230985,8.369002404,8.186374877,8.255614202,7.597672549,7.649969929,8.345794573,8.356750844,8.51477694,8.001250557,8.00437179,8.07316253
6924,"ELOA",7.012868327,6.280351258,5.963859741,6.155450385,6.279595721,5.912071945,6.44388462,6.035766053,6.252058445,6.004567664,6.462998389,5.988432961
57095,"PITHD1",5.877960142,5.980513057,5.181262968,5.116991497,5.953748647,4.749060234,6.015373482,5.222101444,4.590778854,5.175612176,5.043104401,5.173439258
11313,"LYPLA2",6.418743821,6.546335258,5.186627452,5.474761015,6.74272788,5.313003879,7.137389068,5.664988175,5.446452132,5.077958261,5.649224291,5.375921325
2582,"GALE",5.756799861,6.259707267,4.665643623,4.902814289,6.087373808,4.826769521,6.792784309,5.166687578,5.164326498,4.707293332,4.994351466,4.739054932
3155,"HMGCL",5.089310847,5.68650362,4.797710919,4.368705621,5.005774927,4.179630634,5.250883307,4.508333698,4.925354408,4.188952207,4.891606057,4.370257182
2517,"FUCA1",7.67611108,7.285782689,4.857230385,4.957190627,7.518813967,5.108170448,7.110132402,4.729330221,7.665315279,5.410844066,7.771043554,5.425081075
55629,"PNRC2",5.79313647,5.441213677,5.479600744,5.666466966,5.448146823,5.400925754,5.006136802,5.344868306,5.25071632,5.841432257,5.441501652,5.67283491
10772,"SRSF10",6.194957244,5.965718837,6.476461841,6.632871666,6.044192797,6.245932256,5.810164743,6.294916744,6.068953499,6.707475064,5.877605126,6.529550986
163702,"IFNLR1",1.288322927,2.561068401,4.345829835,3.782910568,2.809412651,3.848101085,2.397906828,4.002468839,0.932925014,4.078431122,-0.174010424,3.355108589
57822,"GRHL3",4.062978432,4.905260846,-0.738277768,-1.038442596,5.341212416,0.348372339,5.308444518,-0.983669191,0.52932823,-0.939902547,1.54645204,-0.427497793
90529,"STPG1",3.056398417,2.63773429,2.176115785,2.232674261,2.714670369,2.273258429,2.532824078,2.193610975,3.055728821,2.354177941,3.487473788,2.127171494
57185,"NIPAL3",6.269741018,6.619047704,6.433488338,6.169592971,6.248228467,6.294607656,5.904020389,5.981745907,6.904222115,6.358603618,6.620452256,6.342241663
11123,"RCAN3",3.784051201,3.174776257,3.430576396,2.845922945,3.241926001,2.660454534,3.340125099,3.239856513,3.924754343,3.031077783,3.744916068,3.118804412
100506985,"NCMAP-DT",1.423468732,0.777605008,1.663418824,0.396952704,1.114062581,0.621872077,1.217509494,1.441432148,1.247944876,0.826653232,1.888896753,0.575200342
10250,"SRRM1",7.163482026,6.449397595,6.806498598,6.846404145,6.580087011,6.613219863,6.980967895,7.104221636,7.22828337,6.914673699,6.837371409,6.5778514
25932,"CLIC4",8.79545113,9.327009572,9.876690617,9.44792703,8.678561873,8.432634474,8.854144847,9.564150957,9.840084596,9.476321824,9.766386897,9.442958091
25949,"SYF2",5.8407073,5.891620794,5.34214159,5.103660925,5.470065363,4.705641836,5.777924699,5.490604786,5.306978738,4.925567426,5.235181425,4.820244917
57035,"RSRP1",8.316026683,7.199442952,6.427459216,6.738418971,7.716277821,6.993786878,7.156323658,6.434678389,7.684637653,6.500604373,7.516185941,6.125832105
23585,"TMEM50A",5.909965366,6.560470733,6.418368024,5.878557814,5.854478185,6.19136609,5.799497914,6.203471891,6.880887129,6.01080753,6.811471815,6.220664915
55219,"MACO1",5.55813837,5.09006019,5.309731205,5.369537694,5.486288465,5.690942526,5.217216045,5.461296167,5.099640478,5.34980173,5.372323343,5.518643765
26119,"LDLRAP1",5.208744567,5.252112523,4.329757027,4.309556804,5.052526753,4.175393065,4.872573153,3.913894134,4.711133609,4.480299544,4.943893229,4.008693778
57134,"MAN1C1",6.660260284,7.306059497,7.867528711,7.23486214,6.942122425,7.165986031,7.02684516,7.565127226,6.993302171,8.118810732,6.927310302,8.11925223
57190,"SELENON",8.051293704,8.851399546,8.151594789,7.322626101,8.862777831,8.004888264,9.043605107,7.870268446,8.692826146,7.979940201,8.887820725,8.035259011
56181,"MTFR1L",6.914467694,6.972999293,7.235794108,7.256706619,6.609185245,6.281852982,6.826012138,6.964982459,6.646059065,6.658636968,6.649981176,6.819670838
646471,"LOC646471",5.349066987,5.1733605,4.488756253,4.983629062,5.42962351,4.424244772,4.951779094,4.077358294,4.905868879,4.038268742,4.500864838,4.171195049
79000,"AUNIP",1.633220085,0.524270314,1.417943635,1.185401776,0.348715452,0.571163517,0.118331467,0.935225982,1.059251409,0.970185088,1.382923478,1.602106236
164091,"PAQR7",6.288676757,6.572377942,4.66308022,4.173272676,6.844119845,4.746205975,6.808829203,4.796063483,4.601200913,4.239421562,5.090263543,4.551727003
3925,"STMN1",7.921360274,7.029475984,7.549304988,7.627932477,7.172347423,7.766886772,7.03879886,7.701932481,8.582310977,7.666154989,8.416842984,7.685277846
5051,"PAFAH2",4.335700956,4.624958287,5.155961537,4.902814289,4.841735202,4.850884053,4.516538071,4.539830225,3.879803964,4.794268104,3.621929749,4.822964686
2134,"EXTL1",3.857507958,4.672588827,6.561504882,6.45429344,4.530182522,6.231717933,3.608046123,5.784188805,4.508272192,6.761513992,3.889043787,6.457868515
7780,"SLC30A2",2.395270597,1.346254978,3.223480368,3.589908534,2.079037045,3.708441468,2.519886156,3.549354371,1.382928091,3.765622448,0.596846658,4.385056165
84676,"TRIM63",7.552068791,8.268824887,7.457243329,7.554878123,8.280217948,6.80234059,8.173978471,7.654523126,4.276486232,7.951838715,5.049936539,7.657358331
149420,"PDIK1L",2.459592805,1.586231751,2.86151576,3.155949182,1.918268886,2.611107268,1.632468746,2.555944767,3.162800617,3.087271248,3.507466154,3.036835779
79927,"FAM110D",2.10478291,1.1206243,1.743251296,1.409952754,2.171118746,2.087290787,2.083067173,2.161573658,1.647127045,2.392914244,0.986906878,1.769360907
51042,"ZNF593",4.1188189,4.54475053,3.557460804,3.7073691,4.080970274,3.328087387,4.601890303,4.098664576,2.043379605,2.680708643,2.309054771,3.37748244
10256,"CNKSR1",0.881897578,0.656491172,1.121960037,2.252137141,2.040493183,2.742947925,2.168448792,2.894860164,1.175401411,2.82932775,0.060577701,1.550527828
64793,"CEP85",4.143503604,3.328060319,4.4742071,5.197000226,3.697032658,4.850884053,3.369270008,4.742926104,3.821571931,5.206747839,3.94875202,4.925224453
83442,"SH3BGRL3",4.916757046,5.698058011,6.297135363,5.470613111,5.460973073,6.154166202,5.706924599,6.085703785,4.71753446,4.575985061,4.891606057,5.169170597
91544,"UBXN11",2.782364827,2.456104498,3.483839262,3.511322326,2.951219197,3.765937583,2.725453435,3.247507361,3.271200651,3.525275005,2.739236937,3.145124045
79947,"DHDDS",4.82206806,5.034431831,5.427689214,5.378420948,5.057361005,5.283776977,5.209178836,5.519329831,4.68524238,5.210367071,4.530477146,5.194595144
3151,"HMGN2",6.99805566,6.803289383,6.269595881,6.371066632,6.834999332,5.974376652,6.837789253,6.584160351,7.032976975,6.890625789,6.951228102,6.476989452
6195,"RPS6KA1",5.382632641,4.293757005,3.786695339,3.384782684,4.462548984,3.445352684,5.033704633,3.899397824,5.069933105,3.285575247,5.180194817,3.261973019
101928728,"LOC101928728",3.259751699,1.772627018,0.964319634,1.338916198,2.532243528,0.518607494,2.117828501,1.178755857,3.856792428,1.482310006,3.919206771,1.2607165
8289,"ARID1A",8.374803842,7.408465556,7.656287004,7.777296671,7.964856879,7.590343589,8.039929393,7.968439322,7.333084509,7.898712907,7.860228393,7.935743185
55650,"PIGV",3.127415707,3.442389638,3.230422938,3.048737158,3.440013062,3.380567447,3.151690038,3.152905206,2.961799417,3.163931056,2.98718162,3.229542026
84243,"ZDHHC18",3.887044376,2.909176497,4.250012307,4.300237837,3.32445216,4.316767273,3.570894682,4.600832563,4.1161659,4.30181979,3.761659956,4.392399116
54707,"GPN2",5.119486927,4.746165502,4.283776535,4.142315311,4.972890952,4.162605159,4.958986461,4.35741537,4.168497829,4.250010489,4.480780143,4.373971184
63906,"GPATCH3",4.108825531,3.442389638,3.772495683,3.999914957,3.946722155,3.793848584,4.010790753,4.090179785,2.38641892,3.971588652,3.148654738,3.863019676
10726,"NUDC",5.937046135,6.067217711,6.396158192,6.433133382,5.894199293,6.13901345,6.563767153,6.638997847,5.082385602,6.284999485,5.399324364,6.21653392
388610,"TRNP1",5.340552117,5.36916235,5.771408738,5.103660925,4.985627492,5.166979332,5.633750663,5.684847287,5.1191109,4.943075047,5.116535276,5.311534008
115572,"TENT5B",2.819603621,2.394312925,4.132627728,3.246067716,2.677474059,3.486981051,2.411980673,3.94245696,2.623012463,3.365657042,2.597206682,3.914930531
6548,"SLC9A1",8.891117008,7.905040234,5.439720458,5.371763641,8.255715705,6.002157563,8.036810671,5.562906539,8.283852135,5.522779351,8.439132902,5.576198214
23038,"WDTC1",5.837685098,5.569764444,6.14653725,6.124104006,5.437061399,5.587898911,5.808835695,6.03244841,6.046248977,6.099354167,6.168742324,5.983579269
84065,"TMEM222",5.252519598,5.719633669,4.793029155,4.774096824,5.705382979,4.871985962,5.892773779,5.020292964,3.710437465,4.769948566,4.152932788,4.72748897
644961,"ACTG1P20",1.517119022,0.034343865,0.787316877,0.919339955,1.114062581,1.408716972,0.813220493,1.146383206,0.204238884,1.161810564,1.19846094,1.016482131
84958,"SYTL1",4.769117079,6.247527096,2.740291502,2.991987383,6.585953799,3.534076366,6.952965202,3.479604677,2.802327808,2.751972995,3.404613029,2.929882931
9064,"MAP3K6",5.603326162,6.317448019,5.018331218,4.223436341,6.192188754,4.913285803,6.121958615,4.600832563,4.922586822,4.117505659,4.853062718,4.083184548
2827,"GPR3",1.016275356,1.422529603,1.942423385,2.066727848,0.58130835,1.572359125,1.53294984,2.007890614,1.212129061,0.534954408,1.096558176,1.353930656
10163,"WASF2",6.525895073,7.163776775,7.015362913,6.487516956,6.750211282,6.248960047,7.166736479,6.879550896,5.140705552,6.35042616,5.798677092,6.321235079
